geometry,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.158885 -8.111438),Deter_Deg_CsG,2024,3.6198475,1.5927329,2.2201731,0.53091097,1.3031452,-0.1447939,-0.7239695,2.5097609,-2.4614964,4.2955523,0.91702807,-0.1447939,-2.5580256,-0.24132317,0.5791756,2.751084,-1.0618219,3.9094353,-2.751084,2.6062903,0.82049876,1.447939,1.3031452,-4.5368757,2.6545548,1.97885,-2.3167024,1.6409975,0.0,-1.0135573,1.2548804,0.2895878,-1.5444683,-1.5444683,1.6409975,-0.6757049,1.1100866,-2.0753794,0.0,-5.405639,2.5097609,-3.426789,2.751084,3.3785243,0.24132317,0.82049876,0.1447939,-0.53091097,3.6681123,-2.1719086,-0.82049876,1.3514098,-1.3031452,-0.048264634,0.5791756,2.6062903,-1.3514098,-0.91702807,4.3920817,-0.91702807,1.5927329,-0.6757049,2.4132316,3.426789,2.3167024,-2.4614964,2.3167024,0.33785245,0.48264635,0.6274402,0.38611707,-0.8687634,3.5715828,-1.4962037,-4.4886107,1.4962037,-0.6757049,1.2548804,3.0889366,1.4962037,0.82049876,-1.4962037,-6.1296086,-2.4614964,1.4962037,2.7993488,-0.7239695,-3.0406718,1.2066158,-0.09652927,-0.48264635,-1.4962037,-1.3514098,-0.5791756,1.6892622,1.6409975,-4.2955523,2.364967,3.281995,-1.0135573,-4.2955523,-0.82049876,2.3167024,0.2895878,-2.6062903,5.2125807,1.3996744,0.77223414,1.4962037,-1.0618219,-2.1719086,-0.09652927,-2.6545548,-2.364967,1.7375268,-2.6545548,-1.97885,2.6062903,-1.1583512,-1.6892622,-4.0059648,-2.8476133,-5.3091097,3.6198475,-4.1507587,1.8823208,-0.09652927,0.33785245
POINT (-61.158795 -8.111438),Deter_Deg_CsG,2024,0.7889691,-0.87663233,2.498402,-0.35065293,-1.8409278,0.08766323,-0.13149485,2.1039176,-2.7613919,4.07634,1.0519588,0.48214778,-0.87663233,-0.96429557,0.21915808,3.4188662,-0.70130587,2.1915808,-2.629897,3.1558764,0.13149485,0.21915808,1.7094331,-5.1721306,2.1039176,1.8409278,-3.9010139,2.1477492,1.2711169,-0.87663233,-0.96429557,0.6574743,-1.9724227,-1.9285911,1.6656015,-1.5779382,1.4464433,-2.279244,-0.30682132,-5.259794,1.4902749,-3.0243816,2.1915808,2.8928866,1.4464433,1.0081272,1.4902749,-2.1039176,3.6818557,-3.7256875,-2.8928866,-1.7532647,-2.8052235,-2.849055,-0.70130587,3.0682132,-0.043831617,-0.043831617,3.8571823,-0.13149485,2.060086,0.7889691,2.279244,2.7613919,1.9285911,-3.8133507,1.8409278,-2.1477492,0.43831617,-1.9724227,2.1477492,-0.21915808,1.1834537,-0.13149485,-3.0243816,0.61364263,-1.5341066,0.74513745,3.2873712,3.4626977,0.70130587,-0.7889691,-4.689983,-2.9805498,1.139622,4.120172,-1.8847595,-4.7338147,1.9724227,-1.0519588,-1.0519588,-2.7175603,-1.7094331,-3.1120448,1.2711169,2.279244,-4.7338147,-0.7889691,2.279244,-0.21915808,-3.1120448,0.39448455,1.4026117,-1.2711169,-4.120172,1.5341066,-0.569811,2.4545705,2.849055,-0.2629897,-2.8052235,-0.39448455,0.0,-1.8847595,1.2272853,-2.498402,0.48214778,2.410739,0.35065293,-0.43831617,-4.1640034,-0.9204639,-5.566615,1.4902749,-4.032509,2.849055,-0.70130587,-0.74513745
POINT (-61.158704 -8.111438),Deter_Deg_CsG,2024,0.6770726,0.14508697,2.9501019,-1.1123335,-1.2090582,-0.3385363,-0.3385363,2.369754,-2.9017396,4.062435,1.4025074,0.048362326,-0.6770726,-0.7254349,0.43526092,3.6755369,0.1934493,1.644319,-2.369754,3.433725,0.5803479,0.6287102,2.1763046,-4.15916,1.8377684,1.8861307,-4.2558846,1.644319,1.3057828,-0.1934493,-0.8221595,0.96724653,-1.8377684,-1.6926814,2.4664786,-1.644319,1.3541452,-2.0312176,-1.0639712,-4.594421,1.5959568,-2.5148408,1.7894061,2.9501019,2.1763046,1.1123335,1.1606958,-1.9344931,3.9173484,-3.7722614,-2.8533773,-0.96724653,-2.6599278,-2.2730293,-0.24181163,3.7722614,-0.29017395,-0.6770726,3.6271744,-0.5803479,2.1763046,0.8221595,2.0312176,3.0951889,2.369754,-3.5304499,0.6287102,-2.1763046,1.2090582,-1.7410437,2.224667,-0.14508697,2.369754,-0.1934493,-3.433725,1.2574204,-0.7254349,1.2090582,2.998464,2.6599278,1.7410437,-0.5803479,-4.8362327,-3.1919136,0.9188842,3.6755369,-1.3057828,-4.352609,1.8861307,-1.644319,-0.7737972,-2.4664786,-1.1123335,-2.4664786,1.499232,1.4025074,-5.7067547,-1.1606958,3.0468266,-0.87052184,-3.3853629,-0.14508697,0.8221595,-2.1763046,-4.400972,2.4181163,-0.09672465,2.1279423,3.6755369,0.048362326,-2.7566526,-0.5319856,-1.0156088,-1.644319,1.1606958,-2.5148408,0.96724653,1.9828553,0.048362326,-0.5803479,-4.5460587,-1.7894061,-6.1420155,1.0639712,-4.5460587,2.9501019,-0.8221595,-0.5319856
POINT (-61.158613 -8.111438),Deter_Deg_CsG,2024,1.4709051,1.7335666,3.1519394,-0.84051716,0.052532323,-0.15759698,-1.2607758,2.1538253,-1.8386313,3.414601,1.2607758,0.21012929,-0.9981141,-1.8911636,1.5234374,2.311422,-0.78798485,3.7823272,-1.9962282,2.7316809,1.628502,0.78798485,2.6791484,-2.2063575,2.0487607,2.25889,-4.51778,2.4690192,1.5759697,-0.31519395,-0.36772627,-0.21012929,-2.25889,-1.1031787,3.729795,-1.5234374,2.6266162,-2.25889,-1.8911636,-5.043103,0.9455818,-3.5196657,1.6810343,3.257004,2.0487607,1.0506464,-0.8930495,-2.5215516,5.043103,-3.9399242,-2.311422,0.84051716,-1.6810343,-1.786099,0.5253232,2.9418101,-1.5759697,-2.311422,3.729795,-0.6303879,1.155711,0.105064645,1.9436959,3.1519394,3.729795,-2.8892777,0.6303879,-0.6303879,1.8386313,-1.5234374,1.786099,0.052532323,4.2025857,-1.2607758,-2.5740838,1.2082434,-0.8930495,3.4671333,3.6247303,1.3658404,1.5759697,-0.9981141,-6.671605,-3.3620687,0.15759698,3.257004,-0.21012929,-3.6772625,1.8386313,-1.5759697,-0.105064645,-1.0506464,0.73545253,-2.7316809,0.78798485,1.3133081,-5.673491,-1.2607758,5.0956354,-2.1012928,-3.6772625,-1.2607758,-0.4727909,-2.6266162,-3.9924564,2.1538253,0.8930495,2.3639545,3.7823272,-0.21012929,-1.5759697,0.6303879,0.2626616,-1.9962282,0.78798485,-1.786099,-0.73545253,1.8386313,-1.3658404,-1.1031787,-4.675377,-2.1538253,-5.515894,1.9962282,-5.8310876,2.6266162,0.2626616,-0.31519395
POINT (-61.158523 -8.111438),Deter_Deg_CsG,2024,2.5997066,-3.5240467,3.5240467,-0.4043988,-2.888563,-1.6753665,-2.0797653,2.715249,-0.75102633,1.6753665,1.9064515,-0.4043988,-1.8486803,-3.2351904,-0.4043988,0.86656886,-2.8307917,2.021994,-2.7730203,2.7730203,2.2530792,0.63548386,1.4442815,-2.7730203,4.5639296,1.3865101,-3.350733,4.4483867,0.2888563,0.8087976,-1.0976539,-1.0398827,-5.5460405,0.34662753,-0.46217006,-1.7331377,3.2929616,-3.581818,-0.63548386,-3.2351904,2.715249,-4.5639296,2.021994,2.1953077,1.559824,-1.4442815,0.115542516,-2.8307917,2.484164,-2.4263928,-1.559824,1.3287389,-0.34662753,-0.34662753,-0.63548386,-0.23108503,-3.119648,-0.46217006,4.621701,0.23108503,-0.69325507,-0.4043988,0.8087976,2.9463341,1.5020527,-0.9243401,1.2131964,0.34662753,3.5240467,1.5020527,1.0398827,-1.1554252,2.7730203,-0.2888563,0.63548386,-0.34662753,1.6175952,2.0797653,4.1017594,1.0976539,-2.1375365,-3.8706744,-7.33695,-2.7730203,0.75102633,-0.75102633,0.115542516,-4.1595306,1.0398827,-0.4043988,1.3865101,0.115542516,1.6753665,-2.6574779,0.17331377,0.69325507,-5.1994133,1.5020527,5.7193546,1.5020527,-1.2131964,0.63548386,-1.790909,0.2888563,-2.021994,1.559824,1.5020527,2.3686216,4.043988,-1.2709677,-2.021994,-1.2709677,0.057771258,-1.0398827,2.5419354,-0.51994133,-1.559824,4.5061584,-2.1953077,-2.4263928,-3.7551317,-1.8486803,-6.643695,1.1554252,-2.715249,2.1375365,2.4263928,0.115542516
POINT (-61.158432 -8.111438),Deter_Deg_CsG,2024,4.614927,-2.700223,0.98189926,2.4547482,0.8837094,-0.2945698,-1.9637985,0.7855194,0.6873295,1.1291841,2.8966029,0.49094963,-2.3074634,-2.4056532,1.2764691,1.1782792,-5.0567813,3.0929828,-3.0929828,2.1601784,2.8966029,0.0,1.4728489,-2.503843,4.5658317,2.3074634,-1.6201338,5.7932057,0.8837094,-0.49094963,1.7674187,-2.2092733,-3.8294072,-0.73642445,-1.4728489,-0.049094964,2.9947927,-4.7131166,1.5219439,-1.2764691,1.6692288,-5.7441106,1.4728489,0.7855194,0.1472849,0.09818993,0.98189926,-3.8294072,0.49094963,-4.9585915,-0.5891396,2.749318,-1.5219439,1.325564,0.6873295,0.5400446,-4.4185467,-0.2945698,6.23506,0.9328043,-1.2273741,0.1472849,1.8656086,5.498636,1.5710388,1.5710388,4.5658317,2.700223,1.8656086,1.374659,-0.3927597,0.1472849,3.976692,-2.3074634,1.1291841,-2.9456978,-0.049094964,0.24547482,1.5710388,0.34366474,-3.976692,-2.4056532,-3.5348375,-0.09818993,1.0800892,-1.7674187,0.19637986,-0.1472849,0.34366474,-0.3927597,-0.9328043,-1.0800892,0.5891396,-1.7674187,2.3074634,1.9147036,-3.1420777,1.6201338,6.0386806,0.6873295,-2.749318,0.7855194,-0.09818993,0.5400446,0.24547482,4.222167,2.503843,2.5529382,3.5348375,-1.4728489,1.6201338,-0.7855194,1.423754,-0.5400446,4.320357,-2.2092733,-2.9456978,3.5348375,-4.5167365,-3.927597,-1.7183237,-3.1911726,-3.8785021,3.3875525,-2.4056532,1.9147036,4.7622113,-0.98189926
POINT (-61.159066 -8.111529),Deter_Deg_CsG,2024,3.5119581,-2.0220366,1.2238642,2.181671,0.26605743,0.0,-1.5963446,-2.2348826,-0.106422976,5.1615143,0.106422976,-1.9688251,-2.1284595,-1.4899217,-0.37248042,1.1174413,-3.6183813,3.6715927,-3.831227,3.2459009,0.4256919,2.075248,-1.2238642,-3.0330548,3.6715927,-0.15963447,-3.5651696,4.2037077,1.0642297,0.95780677,1.0642297,-1.8624021,-2.2348826,-1.2238642,0.31926894,-0.4256919,2.5009398,-2.1284595,0.106422976,-0.37248042,1.8624021,-5.6936293,2.1284595,1.9156135,1.8091906,-2.0220366,0.7981723,-0.106422976,-0.31926894,-3.5119581,-0.74496084,3.3523238,-0.5853264,1.8091906,3.1394777,-1.0642297,-3.2991123,-0.4256919,5.0018797,-1.7027676,-0.5853264,-1.0110183,1.1706527,3.2991123,2.2348826,5.108303,3.9908617,1.2770758,1.5431331,0.15963447,-0.106422976,1.0110183,3.0862663,-2.1284595,-0.9045953,0.69174933,2.3413055,2.181671,0.9045953,-2.607363,-3.6715927,-2.607363,-6.545013,-3.4055352,1.0110183,-0.47890338,1.8624021,-0.7981723,-1.1174413,-1.5963446,-0.21284595,-0.31926894,1.0642297,-0.8513838,1.3834987,1.1174413,-3.9376502,2.6605744,6.7578588,-2.0220366,-1.2770758,-1.3302872,-0.26605743,-1.3302872,1.0642297,3.1394777,3.6715927,0.6385379,3.0330548,-1.4899217,0.7981723,-0.53211486,-0.69174933,0.106422976,3.6715927,-2.2348826,-3.5119581,3.831227,-3.1394777,-2.607363,-0.74496084,-2.6605744,-6.1725326,4.256919,-3.0330548,-0.9045953,1.3302872,0.7981723
POINT (-61.158976 -8.111529),Deter_Deg_CsG,2024,2.1104364,-2.8552964,3.289798,0.37242997,-1.7380065,-2.731153,-0.3103583,4.158801,-1.4897199,3.6001563,1.1172899,0.24828663,-2.2966514,-3.5380845,0.86900324,2.917368,-2.2345798,1.1172899,-2.544938,1.1793615,1.6138631,2.2345798,0.86900324,-2.4828663,3.476013,1.5517914,-2.6070096,2.2966514,0.80693156,2.358723,0.6207166,-1.8000782,-3.1656547,0.37242997,1.3655765,-1.7380065,1.7380065,-2.4207947,-0.24828663,-2.358723,1.5517914,-2.7932246,2.731153,3.1035829,1.7380065,-1.4276482,-0.06207166,0.80693156,2.2966514,-0.24828663,-1.4276482,2.0483646,-0.6207166,1.4276482,1.0552182,-3.2277262,-2.7932246,-1.1172899,1.9862931,-0.3103583,-1.7380065,-0.6207166,1.9862931,1.6759348,-0.74485993,-0.55864495,1.2414331,-0.74485993,3.4139411,2.1104364,-0.06207166,-0.43450162,1.9242214,-0.80693156,-1.3035048,0.06207166,2.7932246,2.4207947,1.9242214,1.3655765,-1.6759348,-4.2829447,-7.8831005,-4.034658,3.1035829,-2.0483646,0.93107486,-3.7242994,-0.49657327,-0.24828663,1.5517914,0.74485993,-0.12414332,-2.4828663,-0.93107486,1.1793615,-3.6622279,3.289798,4.6553745,0.37242997,-1.0552182,-0.80693156,-0.93107486,-1.2414331,-0.80693156,4.5933027,1.9862931,0.6207166,2.4828663,-1.3655765,-2.1104364,-1.5517914,-2.1104364,-1.4897199,2.0483646,0.6207166,-1.4897199,4.0967293,-1.0552182,-4.7795177,-2.2966514,-2.731153,-6.3313093,1.5517914,-1.9242214,0.86900324,-0.86900324,1.3035048
POINT (-61.158885 -8.111529),Deter_Deg_CsG,2024,3.7538788,0.052871533,2.7493198,-0.1586146,0.4758438,0.1586146,-0.1586146,1.9033751,-2.484962,4.6526947,1.0045592,-0.3172292,-2.484962,-0.9516876,0.1586146,3.6481357,-0.7402015,2.8021913,-2.1148612,2.696448,-0.21148613,0.793073,1.5332744,-4.0182366,2.8550627,2.6435766,-2.5907052,2.3263474,0.21148613,-0.37010074,0.3172292,-0.8459445,-2.3263474,-1.586146,0.89881605,-0.58158684,2.0619898,-3.0665488,-1.0574306,-4.864181,2.4320905,-3.6481357,3.4366496,4.388337,0.0,-0.4758438,0.105743065,-1.2160453,3.0136774,-2.8550627,-1.1103022,0.3172292,-1.3217883,-0.052871533,0.8459445,1.3746599,-2.379219,-0.105743065,3.4366496,-0.5287153,1.2160453,0.1586146,2.5907052,3.1194205,1.7976321,-2.484962,2.8021913,0.3172292,1.1631737,0.052871533,1.2160453,-0.89881605,3.5952642,-2.379219,-4.8113093,0.9516876,0.37010074,1.2689168,2.8550627,1.586146,0.9516876,-1.2689168,-6.7146845,-2.960806,1.5332744,3.1194205,-1.7447606,-3.4895213,0.7402015,0.21148613,0.21148613,-1.0574306,-0.89881605,-0.89881605,1.2160453,1.7976321,-4.758438,2.0619898,5.0227957,-1.7447606,-2.8021913,-0.5287153,1.7976321,0.21148613,-1.9562467,3.5423927,1.2160453,1.7447606,0.9516876,-1.0045592,-1.8505037,-0.3172292,-2.6435766,-2.0091183,1.480403,-2.6435766,-2.1148612,2.3263474,-0.26435766,-1.1631737,-3.8067503,-2.7493198,-5.974483,2.696448,-3.1194205,1.691889,-0.9516876,-0.1586146
POINT (-61.158795 -8.111529),Deter_Deg_CsG,2024,-0.29567623,-0.9855875,2.9567623,-0.9855875,-1.2319844,0.54207313,1.1334256,3.301718,-3.9916291,5.8642454,1.6262193,0.54207313,-1.971175,-0.9855875,-0.44351435,3.5973942,-0.394235,1.2812637,-2.8089242,1.8233368,-0.54207313,-0.09855875,0.59135246,-6.0613627,2.5625274,2.4146893,-2.8582036,2.7103655,0.78847,-0.49279374,-1.4783812,0.54207313,-1.6262193,-1.971175,0.78847,-2.3161306,0.7391906,-1.1827049,-1.3798225,-4.188747,1.57694,-1.8726162,2.7103655,3.6466737,2.0697336,0.0,1.8233368,-0.54207313,2.2175717,-3.0060418,-2.7103655,-2.1682925,-3.6466737,-0.8870287,-1.2319844,1.2812637,-0.394235,0.0,3.5973942,-0.049279373,1.8726162,0.09855875,2.4639688,2.2175717,1.1334256,-3.9916291,2.1682925,-2.8089242,0.29567623,-0.44351435,2.0697336,0.0,1.9218955,0.14783812,-3.2524385,-0.64063185,-0.049279373,0.44351435,2.4639688,4.5337024,-0.29567623,-1.2319844,-5.4700103,-2.4639688,1.2319844,3.94235,-1.6262193,-5.2236137,1.0841463,-1.330543,-1.4783812,-2.119013,-2.8089242,-2.4639688,1.8726162,1.7740574,-5.0757756,0.7391906,1.57694,0.78847,-3.1046004,0.68991125,2.0697336,-0.394235,-3.6466737,2.1682925,-0.44351435,0.9855875,2.5625274,-0.394235,-2.9567623,-1.0348668,-0.29567623,-1.57694,1.2812637,-2.3654099,0.83774936,2.5625274,0.09855875,-0.9363081,-3.8930705,-1.1827049,-6.2584805,0.34495562,-2.513248,1.8233368,-0.78847,-1.6262193
POINT (-61.158704 -8.111529),Deter_Deg_CsG,2024,1.3970498,-0.6447922,4.137417,-0.96718836,-0.59105957,1.5582479,-0.21493074,2.8478324,-2.901565,4.244882,1.3970498,0.6985249,-0.91345567,-1.1821191,0.10746537,4.1911497,-0.21493074,0.91345567,-3.062763,2.9552977,-0.6985249,0.26866344,1.5582479,-3.9762187,1.9881094,0.7522576,-3.223961,1.5045152,0.6447922,-0.3761288,-2.041842,-0.16119805,-2.7940996,-1.880644,1.5582479,-2.5791688,0.59105957,-0.59105957,-1.5582479,-3.922486,2.1493075,-1.2895844,2.041842,4.0299516,2.417971,0.59105957,1.5582479,-0.59105957,4.244882,-2.740367,-2.5791688,-1.880644,-3.1702285,-0.4298615,0.16119805,1.8269113,-0.3223961,-1.020921,4.244882,-2.041842,2.5791688,0.26866344,2.9552977,2.2567728,1.5045152,-3.5463572,0.7522576,-3.5463572,1.1283864,-1.7731786,2.417971,-0.16119805,2.417971,0.3223961,-3.223961,0.26866344,0.6447922,1.020921,2.2567728,3.4926245,0.91345567,-1.1283864,-6.39419,-3.438892,0.4298615,3.5463572,-0.6447922,-5.5344667,0.6447922,-1.6119806,-0.6447922,-1.6657133,-2.3642383,-2.9552977,1.5582479,1.5045152,-6.179259,-0.91345567,1.9881094,-0.4298615,-3.1164958,-0.48359418,0.10746537,-0.3761288,-3.922486,2.5254362,0.5373269,-0.10746537,3.1702285,-0.4298615,-2.8478324,-1.1821191,-0.859723,-1.5582479,0.59105957,-1.4507825,0.053732686,1.6657133,0.21493074,-0.5373269,-4.137417,-1.1283864,-6.824051,0.59105957,-3.8687534,1.9881094,-1.3970498,-0.7522576
POINT (-61.158613 -8.111529),Deter_Deg_CsG,2024,0.4764956,2.44204,3.9310887,-0.65518147,0.8934292,0.4764956,-1.7272965,1.6081727,-1.7868584,3.9906507,2.0251062,-0.5956195,-0.65518147,-2.44204,1.6081727,3.0376594,-1.131677,3.3354692,-2.382478,3.2759073,1.4294868,1.6081727,2.6802876,-1.7868584,1.9059824,1.5486107,-4.2288985,2.501602,0.8338673,0.2382478,-0.65518147,-0.77430534,-2.263354,-1.6081727,3.5737169,-1.4890487,1.6081727,-1.7868584,-3.0376594,-5.122328,1.3699248,-2.44204,2.203792,4.2288985,2.6802876,1.6677346,-0.65518147,-2.0251062,4.764956,-2.9780974,-1.4890487,1.4890487,-1.3103629,-0.2382478,0.3573717,2.0846682,-1.3103629,-2.9185355,3.6928408,-1.7868584,1.191239,-0.17868584,2.6207259,2.263354,2.501602,-2.561164,0.3573717,-0.7147434,1.6677346,-1.7272965,2.203792,0.7147434,4.2288985,-0.41693366,-2.0846682,0.8934292,0.05956195,4.0502124,2.9185355,1.3699248,0.9529912,-1.191239,-7.564368,-2.6802876,-0.3573717,2.0251062,0.41693366,-4.88408,1.131677,-2.0251062,0.17868584,-0.17868584,0.3573717,-2.7398496,0.53605753,1.250801,-5.717947,-0.9529912,4.88408,-1.9655443,-3.454593,-2.382478,-1.250801,-2.9185355,-4.1693363,3.454593,1.3699248,1.9059824,3.1567833,0.2382478,-1.9655443,-0.05956195,0.2382478,-1.9059824,-0.3573717,-1.250801,-0.53605753,1.8464204,-1.7868584,-1.7868584,-4.407584,-2.7994115,-6.6113763,2.382478,-5.4201374,2.561164,-0.2382478,-0.2382478
POINT (-61.158523 -8.111529),Deter_Deg_CsG,2024,1.4168363,-4.4276137,3.6601605,1.4758712,-3.6011257,-2.7746377,-2.1252544,2.9517424,-1.2987666,2.7746377,0.47227877,2.0071847,-2.2433243,-5.1360316,0.5313136,1.4758712,-2.8927076,0.5903485,-3.128847,1.7710454,1.5939409,1.7120105,0.17710453,-3.7191954,5.2541013,1.180697,-3.8962998,3.7782302,-0.47227877,1.7120105,-1.534906,-2.2433243,-5.84445,-0.47227877,0.29517424,-2.361394,1.8300803,-4.0143695,-0.70841813,-2.4794636,2.361394,-3.3059514,1.180697,3.0107772,1.3578014,-0.8855227,0.82648784,-0.8855227,2.302359,-0.17710453,-1.8300803,0.82648784,-2.0662196,-0.059034847,0.29517424,-0.94455755,-2.1252544,-1.2987666,2.8336725,-0.6493833,-0.82648784,-0.47227877,0.82648784,1.8891151,-1.180697,-1.0035924,1.6529757,-1.4168363,2.5384984,0.8855227,1.2397318,0.0,0.35420907,0.17710453,-0.17710453,0.70841813,1.3578014,1.4168363,3.8962998,2.0662196,-3.1878817,-4.604718,-7.4974256,-2.4204288,1.8300803,-2.2433243,-0.059034847,-4.722788,-1.8300803,1.0626272,2.7746377,-0.059034847,0.23613939,-2.9517424,-0.767453,1.5939409,-4.604718,2.4204288,3.2469165,2.5384984,-1.7120105,-1.1216621,-2.5384984,-0.70841813,-2.1252544,3.069812,1.6529757,1.0626272,3.483056,-1.4168363,-2.361394,-2.8336725,0.47227877,-1.8891151,2.5975332,1.6529757,-0.70841813,4.132439,-1.6529757,-3.837265,-2.5975332,-2.5975332,-6.493833,-0.17710453,-2.2433243,1.4758712,1.5939409,0.5903485
POINT (-61.158432 -8.111529),Deter_Deg_CsG,2024,3.0590491,-2.3638105,1.019683,2.039366,1.6685722,-0.18539691,-1.019683,-0.41714305,0.27809536,2.9663506,0.46349227,-0.23174614,-1.8076198,-3.6152396,1.5295246,0.74158764,-4.727621,2.9200013,-3.3371444,3.429843,0.092698455,1.5295246,-0.92698455,-3.3834937,4.078732,0.3244446,-3.1980968,4.403177,1.0660322,0.60253996,2.0857153,-2.6882553,-3.8006368,-0.13904768,1.2977784,-1.1587307,1.8539691,-3.429843,1.4831753,-1.2977784,0.8806353,-4.7739706,1.4831753,1.9466676,1.8539691,-0.23174614,-0.5561907,-1.2514291,0.27809536,-3.429843,-1.3441277,3.8006368,-1.1123815,1.9003184,1.6222229,-0.5561907,-2.5028582,-1.2514291,4.727621,-0.18539691,-0.6952384,-0.046349227,2.1320643,3.5688906,1.6685722,2.5492074,3.661589,2.3174615,0.8806353,-0.046349227,0.13904768,0.6488892,3.3834937,-1.019683,-0.6952384,-0.9733338,0.3244446,0.8806353,0.78793687,-0.27809536,-4.1714306,-2.456509,-5.886352,-1.436826,1.8076198,-2.456509,1.6222229,-1.2977784,-0.5098415,-1.2050799,-1.2050799,0.046349227,-0.41714305,-2.641906,1.6222229,1.0660322,-5.0057163,1.7149215,5.8400025,-0.74158764,-3.290795,-2.7809536,-0.6952384,-0.9733338,0.41714305,5.283812,4.310478,0.8806353,2.9200013,-0.92698455,0.6488892,0.046349227,0.5098415,0.6488892,2.7346044,-2.039366,-3.5225413,2.7809536,-5.098415,-4.8666687,-0.60253996,-2.5955567,-5.700955,4.078732,-2.3638105,0.3244446,2.4101598,0.13904768
POINT (-61.158342 -8.111529),Deter_Deg_CsG,2024,3.1151779,-2.2610161,1.808813,1.2058753,0.8541617,0.35171363,-1.5073441,0.20097922,0.20097922,3.366402,1.2561201,-0.9044065,-1.7585682,-2.9141986,1.9595474,1.1556305,-5.928887,3.1654227,-3.064933,2.1102817,0.20097922,1.3063649,0.35171363,-3.316157,4.823501,2.813709,-2.562485,4.2205634,2.4117506,-0.8541617,3.1654227,-3.1654227,-2.813709,-1.0551409,0.251224,-0.20097922,3.366402,-4.321053,1.1556305,-0.65318245,1.4068545,-5.4766836,1.0551409,1.9595474,0.60293764,-0.30146882,-0.70342726,-2.4619954,0.20097922,-4.371298,-0.55269283,4.019584,-0.251224,1.1053857,-0.502448,-0.40195844,-3.366402,-1.2561201,6.38109,0.050244804,-0.8039169,1.3063649,1.9595474,3.9693396,2.1605265,1.5575889,3.5673811,3.1151779,0.75367206,0.9546513,-0.15073441,1.2561201,4.2205634,-2.562485,-0.9546513,-2.6629746,-0.75367206,1.1053857,1.1556305,0.251224,-2.9141986,-2.2610161,-3.5171363,-1.6580786,0.9044065,-1.7083234,2.1102817,-0.8541617,0.10048961,-1.004896,-2.1102817,-1.004896,-0.050244804,-1.1556305,1.6580786,0.9044065,-4.572277,2.4619954,5.878642,0.20097922,-2.6629746,-1.2058753,-0.9546513,-0.75367206,1.4570993,4.6727667,3.316157,2.6629746,2.1102817,-1.2561201,1.0551409,-0.60293764,0.55269283,-2.6629746,3.366402,-1.9595474,-2.4619954,2.813709,-5.12497,-5.2254596,-1.1556305,-3.1151779,-4.873746,4.371298,-3.064933,0.40195844,4.120074,0.15073441
POINT (-61.159429 -8.111619),Deter_Deg_CsG,2024,4.522465,-2.907299,1.238294,2.961138,1.238294,-0.6460664,-1.7228439,-2.6381047,0.26919436,4.630143,0.1615166,-2.530427,-2.7996213,-1.1306163,0.1615166,-0.3230332,-5.1685314,2.3689103,-3.33801,2.6919436,0.5383887,2.099716,-0.5922276,-3.5533655,4.683982,0.8075831,-2.153555,4.3609486,2.476588,-0.69990534,0.43071097,-2.907299,-3.0688157,-0.8075831,-0.9152608,-1.0767775,3.1764934,-1.8843606,1.7228439,0.86142194,1.1306163,-6.245309,1.9381994,1.7766827,1.3998107,-1.8843606,1.669005,-1.1844552,1.8843606,-3.9840765,0.6460664,1.6151662,-0.7537442,1.5074884,2.3689103,1.6151662,-4.4147873,-1.1844552,5.868437,-1.0229386,-0.9152608,0.6460664,0.8075831,3.33801,3.6610432,4.0917544,3.6072044,1.5613272,2.0458772,1.1306163,-0.26919436,1.6151662,5.3838873,-1.3459718,1.3459718,-2.3150716,0.86142194,1.0229386,0.7537442,-1.9920382,-3.768721,-2.961138,-6.0299535,-2.476588,0.3230332,0.3230332,2.907299,-1.9920382,0.48454985,-1.2921329,0.5383887,0.10767774,0.3230332,-0.3768721,1.4536495,1.5074884,-3.0688157,2.5842657,6.19147,-2.0458772,-3.0688157,0.05383887,0.3230332,-0.7537442,1.5074884,3.1226544,3.7148821,0.69990534,2.7996213,-3.2303324,1.8305216,-0.3768721,0.43071097,-0.9152608,3.3918488,-1.6151662,-2.6919436,1.9920382,-1.1844552,-2.6919436,-3.284171,-2.907299,-6.837537,3.284171,-1.9381994,0.48454985,3.768721,0.7537442
