geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.181267 -9.963954),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,0.62506586,-2.5627701,2.6877832,0.6875725,0.8750922,0.5000527,2.3127437,-0.37503952,-0.12501317,4.687994,0.0,-2.3752503,-1.9377042,-3.5003688,0.06250659,0.06250659,-1.3126383,2.6252766,-1.4376515,3.0628228,0.6875725,2.9378095,0.75007904,1.0001054,6.688205,-1.8751976,-7.6258035,1.375145,3.6878886,3.0003161,1.812691,-1.8751976,-1.5626646,0.8750922,3.7503953,-1.5626646,2.0002108,-3.8754084,-1.5626646,-2.0627174,-1.4376515,-4.187941,3.1253293,2.250237,2.5627701,-2.0002108,-0.18751976,-0.56255925,2.6877832,-3.4378622,2.8127964,3.4378622,0.37503952,1.6876779,1.8751976,-1.4376515,-3.5628755,-2.0002108,3.7503953,1.5626646,0.75007904,1.4376515,1.6876779,4.125435,1.6251712,4.0004215,0.8125856,4.0004215,4.7505007,1.8751976,2.9378095,0.9375988,1.5001581,-1.5001581,-4.062928,0.4375461,3.3753557,2.5627701,0.12501317,-2.875303,-1.2501317,-3.0003161,-4.500474,-1.5001581,0.9375988,0.37503952,1.812691,-2.0002108,1.4376515,0.8125856,-0.31253293,0.5000527,-1.1251185,-1.6251712,1.2501317,0.56255925,-2.9378095,0.12501317,6.1256456,1.0001054,-3.3753557,-1.0001054,-3.7503953,-3.0628228,3.4378622,4.125435,-1.7501844,1.5626646,3.5628755,1.7501844,2.6877832,-0.6875725,-0.8750922,-0.56255925,1.812691,1.3126383,-1.6876779,0.25002635,-4.93802,-5.8131127,0.12501317,-1.1876252,-7.9383364,3.3753557,-3.3753557,0.0,1.812691,0.75007904
POINT (-61.174427 -9.940644),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,3.0977468,-2.4875846,2.6753268,1.7835512,2.1121001,-0.5632267,1.0325823,0.28161335,2.4875846,4.271136,0.6570978,-0.6570978,-3.0038757,-1.9712934,0.9856467,0.61016226,-2.863069,3.3324246,-1.7835512,2.2998424,0.7979045,0.28161335,0.51629114,-2.440649,5.209847,-1.0795178,-5.960816,3.8487158,1.4550023,0.9856467,4.9282336,-2.1121001,-4.130329,-0.61016226,1.8774223,-0.61016226,3.8956513,-4.8343625,-0.37548447,-2.018229,0.0,-1.2672601,3.3793602,2.440649,1.3141956,-1.3611312,0.04693556,-1.0325823,-0.7979045,-4.130329,0.46935558,3.191618,-0.5632267,0.8917756,0.7040334,-1.0325823,-2.1121001,0.8917756,5.0690403,2.4875846,0.51629114,0.6570978,1.8304868,4.7404914,2.440649,2.8161335,1.4080667,3.0038757,3.191618,0.8917756,0.8917756,-0.8917756,4.0833936,-1.1264534,-2.5814557,-0.8917756,1.1264534,3.4732313,2.018229,-1.173389,-3.6609735,-3.285489,-3.7548447,-1.595809,2.440649,-0.09387112,2.1590357,1.0325823,2.5345201,-0.7979045,-1.4080667,-1.0795178,-1.1264534,-1.0795178,0.09387112,1.3141956,-1.7366157,2.5814557,5.7730737,0.42242002,-3.1446824,-0.5632267,-3.0038757,-1.3611312,2.5814557,3.942587,-0.23467779,1.9243579,2.8161335,0.0,0.7040334,0.8917756,0.14080667,0.61016226,1.7366157,-1.4550023,-2.7222624,2.0651646,-3.942587,-4.3180714,0.3285489,-2.3937135,-5.820009,3.4262958,-1.4550023,0.6570978,2.769198,1.6896801
POINT (-61.198457 -9.955944),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,2.6377993,-1.7959484,1.6837016,2.469429,1.6275783,-0.16837016,1.5153315,-0.112246774,2.1326888,3.760267,0.729604,-0.61735725,-2.1326888,-2.8622928,0.5051105,0.5051105,-3.6480203,2.020442,-2.6377993,1.3469613,1.8520718,2.5816758,0.729604,-0.67348063,4.882735,-0.4489871,-7.1276703,1.3469613,0.78572744,0.78572744,4.0970073,-2.8622928,-3.199033,0.056123387,0.4489871,0.16837016,4.377624,-4.321501,1.0663444,-1.5153315,0.16837016,-3.760267,2.469429,1.3469613,1.3469613,0.0,0.28061694,-2.9745395,0.729604,-3.47965,2.1326888,2.2449355,0.28061694,1.6275783,-0.112246774,0.61735725,-3.3674033,-0.16837016,5.6684623,1.8520718,0.67348063,1.4030846,1.739825,4.9949813,1.9081951,3.199033,1.3469613,2.918416,2.5816758,1.8520718,1.0663444,-0.95409757,3.8163903,-0.16837016,-3.4235265,-1.3469613,0.16837016,2.469429,1.9081951,-1.459208,-1.5153315,-3.5357733,-2.8061693,-1.1224678,1.5153315,-1.0663444,2.9745395,-0.729604,2.5255525,0.4489871,-1.1785911,-3.030663,-0.5612339,-0.112246774,2.0765653,1.739825,-0.056123387,1.0663444,4.7143645,0.4489871,-3.9847605,0.61735725,-1.8520718,-1.4030846,0.78572744,4.938858,1.8520718,1.6275783,3.030663,-1.2347145,1.2347145,-0.5051105,-1.1224678,0.28061694,1.5714549,0.729604,-1.010221,1.739825,-4.882735,-6.5664363,-0.729604,-2.6939225,-4.0970073,5.6123385,-1.6275783,1.1785911,3.5357733,1.4030846
POINT (-61.220867 -9.922464),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.8073943,-3.1161969,0.18697181,2.9292252,2.6799295,1.6827464,2.7422533,1.5580984,1.3088027,2.6176054,-0.87253517,-0.18697181,-2.2436619,-1.6827464,-0.12464788,0.18697181,-2.8669012,2.3683097,-0.9348591,1.6204224,0.43626758,3.1161969,-0.43626758,0.12464788,5.8584504,1.3711267,-7.91514,0.24929576,2.5552814,1.9320421,4.4249997,-1.3088027,-0.8102112,0.6855633,0.6855633,0.8102112,3.4278166,-4.923591,2.2436619,-0.8102112,-0.997183,-4.861267,2.3059857,1.5580984,0.56091547,-0.74788725,1.4957745,-1.8697182,1.1218309,-2.991549,1.5580984,3.6771123,0.4985915,2.6176054,0.56091547,0.06232394,-2.3059857,-1.4334506,5.983098,2.6176054,2.119014,1.059507,2.3683097,3.3031688,1.8073943,2.991549,1.9320421,3.6147885,0.74788725,2.6799295,2.4306335,0.18697181,4.7989435,0.18697181,-5.359859,-1.1218309,0.6855633,-0.24929576,-0.997183,-1.1218309,0.06232394,-3.7394364,-0.6232394,-0.74788725,0.8102112,-0.9348591,2.9292252,-1.2464788,2.1813378,0.06232394,-0.4985915,-0.74788725,-1.8697182,0.0,2.119014,-0.4985915,-1.4957745,-1.2464788,5.235211,-0.6855633,-5.6714783,-0.06232394,-1.3711267,-1.2464788,4.11338,6.9179573,1.6204224,-0.18697181,3.1161969,0.06232394,1.994366,0.0,-2.119014,-0.24929576,1.6204224,0.997183,-1.994366,-0.9348591,-3.6771123,-6.793309,0.06232394,-0.74788725,-7.6035204,5.7338023,-1.994366,-0.12464788,3.6771123,1.3088027
POINT (-61.187837 -9.959724),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.353017,-2.8825142,0.23530729,2.8236876,0.5882682,1.29419,2.4707265,2.5295534,0.17648047,2.4707265,0.17648047,-0.23530729,-2.1177657,-2.5295534,-0.8235755,0.23530729,-1.8236315,2.1177657,0.5882682,2.1765924,0.0,3.0589948,-0.35296094,0.88240236,6.1768165,1.1765364,-6.5297775,0.647095,2.1765924,1.8236315,2.8236876,-2.353073,-1.000056,0.88240236,0.7059219,0.5294414,2.1765924,-5.588548,-0.88240236,-2.7648606,-1.353017,-6.1179895,2.4707265,0.17648047,0.7647487,0.35296094,1.353017,-1.4118438,1.1177096,-1.4118438,3.1178217,1.4118438,0.8235755,1.4706706,0.647095,-0.2941341,-3.4119558,-1.1765364,5.294414,2.5295534,0.7059219,2.647207,0.7059219,3.4119558,0.8235755,3.0589948,2.000112,4.941453,2.1765924,3.7060897,1.7059779,-1.7648047,4.3531847,-1.647151,-5.9415092,-2.4118998,2.5295534,1.0588828,-0.117653646,-1.1765364,-0.7059219,-2.647207,-2.5295534,0.94122916,2.1177657,-0.23530729,1.000056,-2.0589387,2.1765924,1.000056,-1.1765364,-1.1765364,-0.8235755,1.5294974,3.353129,-0.35296094,-0.8235755,-0.35296094,4.3531847,0.5294414,-3.5296094,2.2354193,0.117653646,-1.000056,4.4120116,6.1768165,-0.5294414,0.2941341,2.1765924,-0.058826823,1.5883242,-2.2942462,-2.1177657,-1.9412851,2.9413412,1.5294974,-2.0589387,1.4118438,-3.2354753,-7.000392,0.17648047,-0.88240236,-7.4710064,4.000224,-2.4707265,0.5294414,3.1178217,0.2941341
POINT (-61.214297 -9.859554),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,4.6793528,-2.5469894,1.3623432,1.6585047,0.947717,0.7107878,-1.2438786,0.5923231,2.0138986,2.9616156,0.7107878,-0.11846463,-2.1915956,-2.1915956,0.17769694,-0.23692925,-2.9023833,1.7769694,-1.8362017,2.4285247,1.4808078,1.2438786,1.3623432,-0.53309083,5.508605,3.4947064,-2.1323633,3.7316358,0.0,-1.1254139,1.2438786,-2.7246864,-2.5469894,0.17769694,-1.0069493,1.3031108,4.2054944,-4.9755144,2.5469894,-0.82925236,-0.17769694,-6.752484,1.9546664,0.41462618,0.41462618,0.17769694,1.895434,-2.9616156,0.3553939,-4.5608883,0.947717,3.4354742,-1.7769694,0.059232313,1.1254139,1.1846462,-3.613171,0.3553939,7.522504,1.4215755,0.5923231,1.1254139,2.2508278,5.0347466,1.9546664,2.4285247,3.2577772,2.5469894,2.4877572,2.3100603,-0.4738585,0.23692925,4.2647266,-3.020848,-0.5923231,-2.7839186,0.6515554,0.0,2.4877572,-1.1846462,-4.4424233,-2.7246864,-2.0731308,-0.53309083,1.1254139,-2.2508278,0.53309083,-0.53309083,0.5923231,-0.17769694,-0.8884847,-1.5400401,0.53309083,0.82925236,2.6654541,1.3031108,-1.5992725,0.947717,4.8570495,0.29616156,-3.9093328,-0.77002007,0.41462618,0.11846463,1.0661817,1.9546664,0.53309083,0.0,4.9755144,0.17769694,2.6062217,-1.4808078,1.0661817,-0.6515554,4.1462617,-0.6515554,-2.4285247,2.5469894,-5.3309083,-4.9755144,-2.2508278,-4.5608883,-3.8501003,4.027797,-3.6724033,0.17769694,3.198545,-0.5923231
POINT (-61.180277 -9.951084),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.2619663,-3.505462,1.3320756,3.8560083,-1.3320756,-0.77120167,0.9114201,5.3984118,-1.2619663,2.7342603,-1.2619663,2.1733866,-4.697319,-3.2951343,-0.28043696,0.77120167,-3.2951343,0.5608739,0.3505462,1.4021848,2.5940418,1.6826217,0.28043696,-0.7010924,5.819067,3.2951343,-5.3984118,3.3652434,2.5239327,0.84131086,1.9630587,-0.77120167,-3.0848067,1.2619663,-0.7010924,1.4722941,0.77120167,-4.7674284,-1.4021848,-2.8043697,-1.3320756,-3.6456804,1.4021848,2.5239327,-1.4021848,0.9114201,3.1549158,-2.8744788,0.7010924,0.6309832,2.1032772,2.8744788,-0.3505462,2.5940418,-1.6125126,2.5940418,-0.84131086,-2.8744788,6.730487,2.6641512,0.5608739,-0.9114201,2.1733866,3.0848067,-1.4021848,0.3505462,-1.2619663,4.977756,0.28043696,4.2065544,1.4722941,-0.5608739,6.5201592,0.98152936,-3.785899,-1.4722941,0.07010924,-0.14021848,2.2434957,1.6826217,-3.1549158,-3.3652434,1.0516386,0.21032771,1.2619663,-2.5239327,1.2619663,-3.9962268,3.4353528,1.8929495,-0.7010924,-2.1733866,-1.1918571,0.98152936,3.1549158,-0.07010924,1.8228402,0.6309832,3.505462,1.3320756,-5.1880836,-0.28043696,-0.98152936,0.07010924,3.4353528,6.099504,1.6826217,0.9114201,-0.28043696,1.8228402,1.5424033,-3.4353528,-1.2619663,-3.0848067,4.346773,0.07010924,-1.8228402,-0.07010924,-4.557101,-6.800596,0.21032771,-4.416882,-8.903873,2.2434957,-1.6125126,-1.0516386,6.660378,-1.4021848
POINT (-61.219607 -9.933354),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,0.8410797,-2.5232391,1.5620052,1.8023137,2.943779,-0.7810026,2.5833163,1.5019281,1.6821594,3.7247818,-1.4418509,-0.7810026,-2.2228537,-4.2654757,1.3817738,0.060077123,-3.7247818,2.5232391,-2.3430078,1.922468,0.2403085,2.8837018,0.5406941,0.8410797,6.0077124,0.42053986,-6.9689465,-0.36046273,2.7034705,2.1026993,2.5232391,-3.6647046,-0.2403085,0.7810026,3.6046274,-0.30038562,2.5232391,-3.7848587,1.021311,-2.1627765,-1.3216968,-2.943779,2.403085,2.1627765,3.0639334,0.060077123,-0.36046273,1.2015425,1.8623909,-2.3430078,2.2829306,5.3468637,0.480617,2.6433935,0.72092545,-1.8023137,-3.1840875,-2.463162,4.2053986,1.922468,1.8623909,1.7422366,2.943779,2.7034705,1.2015425,3.0639334,0.2403085,3.1840875,2.5232391,2.2829306,2.3430078,1.4418509,3.96509,-0.5406941,-5.406941,-1.5019281,1.021311,2.1026993,-1.2015425,-1.6821594,-0.6608484,-3.2441647,-2.6433935,-1.8023137,1.982545,-2.1026993,3.1840875,-1.5620052,1.2616196,0.12015425,-1.6821594,-0.961234,-2.042622,-1.0813882,1.7422366,1.2616196,-2.5232391,-0.060077123,4.926324,-0.30038562,-4.0251675,-0.72092545,-2.5232391,-3.3643188,3.905013,5.0464783,1.0813882,1.7422366,2.7635477,0.36046273,1.8623909,-0.6608484,-1.4418509,-0.36046273,1.1414653,0.30038562,-1.6220824,0.90115684,-5.3468637,-7.6297946,1.021311,0.060077123,-7.2092547,3.3643188,-2.943779,0.060077123,1.2616196,1.3817738
POINT (-61.187837 -9.940734),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.6529737,-3.1485212,0.31485212,2.59753,0.47227818,0.5509912,3.3846602,4.880208,0.7084173,3.7782254,-2.754956,2.1252518,-4.3292165,-2.754956,-0.8658433,-0.07871303,-1.8891127,1.8103997,0.31485212,1.7316866,-0.07871303,1.5742606,-1.0232694,0.62970424,7.2415986,2.1252518,-5.903477,2.0465388,1.8103997,2.518817,1.3381215,-1.8891127,-1.4168346,2.1252518,-0.8658433,0.47227818,3.4633732,-4.486643,-0.31485212,-2.2039647,-1.4955475,-3.8569384,2.1252518,1.6529737,-0.39356515,0.15742606,1.9678258,-2.518817,0.7084173,-1.1806954,2.3613908,2.8336692,0.15742606,2.0465388,0.31485212,0.07871303,-1.4168346,-2.0465388,6.4544683,3.5420864,1.2594085,1.6529737,0.0,3.6995125,-0.7871303,2.0465388,0.39356515,4.6440687,1.4955475,3.0698082,2.0465388,-2.1252518,3.5420864,-0.5509912,-6.6118946,-2.754956,1.1806954,0.23613909,1.4168346,-0.94455636,-2.59753,-2.518817,-0.7084173,0.94455636,1.8103997,-0.7871303,0.47227818,-4.6440687,1.4168346,0.47227818,-0.8658433,-0.8658433,-1.8103997,-0.23613909,2.676243,-0.8658433,1.0232694,0.7084173,3.6995125,0.62970424,-5.8247643,-0.31485212,-1.4168346,-2.3613908,4.565356,6.6118946,0.0,0.31485212,1.3381215,2.676243,2.3613908,-3.1485212,-1.5742606,-1.6529737,3.8569384,2.0465388,-3.3059473,0.5509912,-4.565356,-8.973286,0.47227818,-1.4955475,-9.996554,2.3613908,-2.1252518,-1.8891127,3.6995125,-1.4168346
POINT (-61.100267 -9.842274),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.6455187,-1.6455187,0.85113037,1.8724868,2.0994549,1.2483245,0.11348405,-1.0213565,1.7022607,5.2202663,0.85113037,-1.5887767,-1.7590027,-1.5320346,-1.1915824,-1.0780984,-2.326423,1.5887767,-2.723617,2.383165,1.3050666,2.6101332,0.9078724,-1.5320346,5.3904924,1.7590027,-4.76633,1.9859709,1.1915824,0.34045213,1.8157448,-2.6101332,-0.85113037,-0.68090427,0.51067823,1.0780984,2.8371012,-3.0073273,3.0640693,0.4539362,-0.7376463,-6.7523007,1.2483245,0.68090427,1.5320346,-3.0640693,0.62416226,0.39719418,0.2269681,-2.0994549,2.326423,2.1561968,-1.5887767,-0.056742024,3.6882315,-2.6668751,-2.0994549,-0.56742024,4.76633,0.68090427,0.7376463,-0.34045213,2.042713,4.1989098,1.7022607,4.425878,2.439907,2.042713,1.1915824,2.6101332,0.4539362,-0.28371012,3.6314895,-2.0994549,-2.9505851,0.62416226,4.0286837,0.34045213,2.212939,-2.9505851,-1.8157448,-3.2342954,-4.596104,-0.9078724,0.7376463,-0.79438835,2.269681,-2.042713,0.79438835,-0.28371012,-1.4185506,-0.11348405,-0.39719418,0.9646144,2.0994549,1.3618085,-3.5180054,2.212939,7.206237,-0.51067823,-2.439907,-2.496649,-0.68090427,-0.56742024,2.6101332,2.9505851,1.2483245,-0.79438835,2.6101332,-0.39719418,1.4185506,-2.1561968,-2.553391,0.0,3.0640693,-0.4539362,-2.326423,0.56742024,-3.8584576,-4.596104,-1.1915824,-3.9719417,-6.1281385,5.3904924,-3.5180054,-1.1348405,1.5887767,-0.34045213
POINT (-61.056707 -9.846684),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,2.3362014,-3.7026591,1.4546161,0.79342693,2.6006773,0.39671347,1.3664575,-0.044079274,2.1598845,4.2316103,-0.13223782,-1.4546161,-2.732915,-2.3802807,-0.8375062,1.278299,-2.6447563,2.1158051,-2.3362014,2.5125186,0.9256648,0.9256648,1.5427746,-0.9256648,5.4217505,1.0579026,-5.5980678,1.8072503,1.5868539,0.22039637,3.394104,-4.319769,-2.3802807,-0.8815855,0.6611891,0.044079274,2.8651528,-4.0993724,0.61710984,-1.763171,0.13223782,-4.84872,1.9835674,1.1019819,1.2342197,-1.4986954,0.8815855,-0.484872,1.0579026,-2.556598,1.8513296,3.4381833,-0.969744,2.5125186,1.4546161,-0.6611891,-4.5401654,0.044079274,5.4217505,1.5427746,0.26447564,1.3664575,0.8375062,4.0993724,2.6006773,4.7605615,1.3664575,2.3362014,2.3362014,3.4822626,0.22039637,-0.13223782,5.5980678,-2.248043,-3.3059456,-1.8513296,1.4105368,2.5125186,0.61710984,-1.278299,-3.3059456,-3.1296284,-3.9671347,-1.4546161,1.5868539,-0.8375062,2.8651528,-1.0579026,1.0579026,-0.44079274,-1.2342197,-1.6309332,-0.26447564,-0.13223782,2.8210735,0.969744,-1.4546161,1.8954087,5.5539885,-0.969744,-3.8348968,0.0,-0.6611891,-1.278299,2.4684393,4.5401654,1.6750124,1.2342197,3.9230554,-0.30855492,1.8513296,-0.61710984,-1.0579026,-0.08815855,2.2039638,-0.1763171,-2.9092321,2.556598,-3.1296284,-4.5842447,-1.8954087,-1.8072503,-4.804641,3.7026591,-1.4986954,-0.484872,2.7769942,1.1901404
POINT (-61.214657 -9.805194),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.2478191,1.9818304,-0.8074124,2.2020338,1.835028,2.8626437,-0.2936045,3.4498527,-1.174418,4.330666,-3.5966551,2.4956381,-5.505084,-5.2848806,0.5138079,2.2754347,-4.183864,0.9542146,0.22020337,-1.4680225,0.07340112,2.6424403,0.22020337,-1.1010169,5.505084,2.4222372,-4.9178753,3.670056,1.6148248,-0.22020337,0.8808135,0.2936045,-0.587209,0.6606101,-0.22020337,0.44040674,-0.44040674,-1.761627,-0.8808135,-0.44040674,0.587209,-3.3764517,-0.07340112,2.2020338,0.6606101,-1.6148248,3.3764517,-1.9084291,1.2478191,0.22020337,1.6882259,0.8808135,1.5414236,3.1562483,1.2478191,1.761627,4.257265,-2.1286325,7.707118,0.6606101,0.2936045,-0.07340112,2.2754347,3.523254,-2.0552316,2.1286325,-0.73401123,3.8168583,-0.8074124,3.1562483,0.587209,1.6882259,6.459299,0.2936045,-3.9636607,-2.2754347,1.9818304,0.0,1.174418,0.0,0.07340112,-0.73401123,-2.5690393,-1.1010169,2.7158415,-1.5414236,4.8444743,-4.9912763,1.174418,-0.2936045,-1.174418,-1.1010169,0.587209,2.2754347,2.6424403,-1.174418,1.3212202,-1.1010169,2.5690393,-2.4222372,-4.110463,0.07340112,-0.2936045,-1.4680225,1.9084291,3.8902595,0.8808135,-0.9542146,0.587209,2.8626437,1.9818304,-2.7892427,-1.761627,-1.174418,2.5690393,-2.1286325,-1.9084291,0.44040674,-3.8168583,-8.220926,-2.2754347,-3.082847,-9.321942,2.2754347,-2.4956381,-0.44040674,6.5327,-0.2936045
POINT (-61.230587 -9.923364),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,1.1209812,-2.0317783,0.42036796,1.7515332,0.91079724,0.14012265,2.8725142,2.592269,0.0,3.2928824,-1.1209812,0.91079724,-3.5030663,-2.802453,-0.49042928,-0.8407359,-2.4521465,1.2611039,-0.49042928,2.592269,-0.63055193,2.9425757,0.14012265,-0.070061326,5.7450285,1.0509199,-6.375581,1.4712878,3.222821,2.3120236,1.6814718,-2.6623304,-1.0509199,1.9617171,1.9617171,0.49042928,2.1719012,-4.1336184,1.4012265,-1.4712878,-2.1018398,-4.0635567,2.592269,1.6114105,0.2802453,0.0,0.63055193,-1.5413492,1.9617171,-1.2611039,2.5222077,3.1527596,0.2802453,1.8215945,-0.070061326,0.35030663,-0.98085856,-2.4521465,4.8342314,2.382085,1.0509199,1.4012265,1.7515332,4.1336184,-0.070061326,3.0826983,0.8407359,4.3438025,1.6814718,4.1336184,1.4712878,-1.6114105,5.0444155,-0.21018398,-5.0444155,-1.6814718,1.6814718,0.42036796,1.7515332,0.42036796,-0.70061326,-4.3438025,-2.592269,0.070061326,1.2611039,-1.3311652,1.4712878,-2.802453,1.6114105,0.42036796,-1.4012265,-1.0509199,-0.49042928,0.42036796,3.0126371,-0.070061326,0.70061326,1.1910425,4.904293,0.42036796,-4.273741,0.2802453,-0.70061326,-1.8215945,2.8725142,6.305519,1.4012265,0.91079724,1.1910425,0.63055193,1.8215945,-1.6814718,-1.5413492,-1.2611039,3.4330049,1.6814718,-1.8916558,1.4012265,-5.2545996,-7.8468685,0.070061326,-1.7515332,-8.897788,3.7132502,-2.592269,-0.98085856,3.5030663,-0.35030663
POINT (-61.135367 -9.915714),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,3.036342,-1.5439026,1.3380489,2.315854,1.5439026,0.05146342,0.4631708,1.3380489,3.3451223,4.271464,1.95561,-1.1836587,-1.6982929,-2.0585368,0.5146342,1.8012197,-4.014147,2.0070734,-2.1614637,0.2573171,0.05146342,0.977805,-0.5660976,-1.6468295,4.631708,0.9263416,-6.5358543,2.212927,0.36024395,0.5146342,4.1170735,-2.4702442,-2.3673174,-0.7204879,0.66902447,0.0,3.2421956,-5.86683,1.9041466,-0.05146342,1.1836587,-2.2643905,2.5217075,2.2643905,1.2865856,-0.30878052,1.2351221,-1.6982929,-2.315854,-2.4702442,0.977805,4.168537,-0.05146342,2.5731711,0.05146342,0.41170737,-2.6760979,1.0292684,5.1978054,2.4187808,2.212927,1.0807319,3.3451223,4.528781,1.8526832,3.036342,1.4409758,3.3965857,2.0585368,2.4702442,0.15439026,-1.0292684,5.1463423,0.0,-5.3521957,-0.5660976,0.30878052,1.5439026,1.1321952,-0.66902447,0.15439026,-3.036342,-2.5731711,0.20585369,1.3380489,-0.4631708,2.3673174,0.36024395,1.9041466,-0.5146342,-1.6982929,-1.4924393,-0.61756104,0.82341474,1.2865856,0.87487817,-0.66902447,1.5953661,4.0656104,0.4631708,-4.014147,-1.3380489,-0.7719513,0.30878052,1.5439026,4.991952,1.95561,1.3895124,1.3895124,0.4631708,1.6468295,-1.2865856,-1.8012197,-0.5660976,1.9041466,-0.9263416,-1.3895124,-0.7719513,-4.528781,-4.991952,0.66902447,-2.8304882,-4.014147,5.763903,-1.5439026,0.5660976,3.3965857,-0.05146342
POINT (-61.151387 -9.918774),C51L34,VEGETACAO NATURAL FLORESTAL SECUNDARIA,2024,3.3191435,-1.9588388,2.7206094,0.81618285,1.7411901,0.16323657,-0.38088533,-0.87059504,2.1220753,6.910348,0.81618285,-1.2514803,-2.6117852,-2.3941364,-1.5779535,1.4691291,-2.9382582,1.5779535,-3.6456168,2.5029607,1.3058926,1.1970682,-0.27206096,-1.5235413,4.8426847,-0.32647315,-6.6926994,2.9382582,1.3603047,0.0,3.8088534,-4.2441506,-1.2514803,0.16323657,3.0470827,-0.6529463,2.9926705,-4.080914,-0.5441219,-0.9250072,0.7073585,-2.9926705,2.6661973,1.5235413,1.7411901,-1.6867778,0.5985341,-0.5441219,-1.414717,-3.700029,1.1970682,3.8088534,-0.43529752,1.5235413,1.0882438,-0.6529463,-3.2647314,0.43529752,5.0603337,0.76177067,2.339724,0.0,1.8500144,4.1897388,2.6661973,5.1147456,0.81618285,1.7956023,2.6117852,1.1970682,0.5441219,0.9250072,5.277982,-1.0882438,-3.5367923,0.05441219,0.16323657,3.5912046,0.16323657,-2.5573728,-1.6867778,-2.7206094,-4.1353264,-1.8500144,1.3603047,-0.5985341,2.9926705,-0.4897097,2.6661973,-0.10882438,-0.27206096,-1.0338316,-1.0882438,-0.05441219,2.5573728,1.0338316,-2.0676632,1.5235413,4.7338605,-0.38088533,-3.1014948,-0.5985341,-3.5912046,-1.0882438,3.1014948,2.6117852,2.829434,1.5235413,2.3941364,0.32647315,1.6867778,-0.38088533,-1.9044267,0.5985341,1.6323657,-1.7956023,-2.0676632,0.32647315,-4.4073873,-4.1353264,1.0338316,-2.6661973,-5.658868,5.5500436,-2.9382582,0.0,2.0676632,-0.10882438
