geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-58.835539 -2.544005),C60L63,CORTE SELETIVO,2024,0.14315535,-0.09815752,0.08158754,0.08674551,0.02362484,0.049597673,0.052807976,-0.10894012,0.073432505,0.15538956,-0.06452187,-0.025557527,-0.10965093,-0.08610005,-0.04012312,0.059420384,-0.08638546,0.14449848,-0.17717965,0.055864576,0.07428389,0.07025132,-0.01425728,-0.06831238,0.21782805,-0.011724278,-0.09816188,0.12912822,-0.043345507,-0.012254436,-0.017973872,-0.066155136,-0.08306118,-0.07847727,0.065852195,0.012549481,0.1424223,-0.11365011,0.0817805,0.00052657217,0.041771732,-0.23716801,-0.03641041,0.031209478,0.0019780933,-0.07752338,0.04375732,0.015849559,0.02172544,-0.12227316,0.048833586,0.038848907,-0.08502574,0.070399724,0.16396156,-0.02702017,-0.15675434,-0.009485666,0.12771936,0.025012586,0.009783644,0.029106187,0.101647094,0.17461945,0.015786627,0.17569095,0.03063683,0.029894654,0.08607886,-0.017468447,-0.0084587,-0.04091272,0.032705545,-0.070486754,-0.05896261,0.07421956,0.16916873,-0.018772116,0.04475722,-0.16098602,-0.15254578,-0.019119367,-0.21931875,-0.116207495,0.08836652,-0.027888574,0.080130756,0.00054159143,0.014599597,-0.03295461,-0.04025821,0.018896798,-0.045538336,-0.048777472,0.009939987,0.04754862,-0.100714214,0.05109451,0.18834385,-0.04533292,-0.11043888,-0.01839184,-0.033114232,-0.023923451,0.11406671,0.13600712,-0.04818361,-0.04068528,0.056480058,0.020023284,0.0661689,-0.0054692714,-0.068583556,0.009340965,0.12263256,0.012542569,-0.16891414,-0.008136465,-0.10775796,-0.07038198,-0.10671263,-0.15272892,-0.08918971,0.076324865,-0.020011766,0.042522755,0.055685982,-0.017259287
POINT (-58.828081 -2.53833),C60L63,CORTE SELETIVO,2024,0.12026033,-0.10424041,0.08208394,0.14528516,0.048210308,0.06289274,0.011064242,-0.15231425,0.05063335,0.17757432,0.005670572,-0.012864767,-0.06383474,-0.05754773,-0.04599099,0.06372551,-0.033147044,0.11843558,-0.13632739,0.029676097,0.009635681,0.08177748,-0.022108229,-0.0702655,0.14916474,-0.00816831,-0.11322856,0.1423304,-0.06745615,-0.038935233,-0.006092373,-0.109682664,-0.06445333,-0.07327424,0.050259314,0.016642973,0.12733348,-0.14535446,0.046243154,0.027478049,0.063783124,-0.23538792,-0.05304527,0.020774432,0.020642778,-0.016965834,0.030315032,-0.06063566,0.012905478,-0.13627766,0.09365024,0.034065306,-0.13652264,0.030975828,0.17652713,-0.010296679,-0.15919678,0.00062322547,0.11160593,0.06643803,0.040121917,0.048475634,0.030868081,0.16996658,0.031974632,0.18464205,0.067659855,0.06911494,0.10190607,-0.03646142,-0.03922803,-0.031617764,0.00032158798,-0.09201688,-0.028352635,0.07278133,0.11357327,0.015912263,0.03734648,-0.10813404,-0.10372241,-0.015084834,-0.21881849,-0.09729526,0.089835756,-0.0069184443,0.06250196,-0.04045379,0.055531915,-0.026560418,0.01476021,-0.037098877,-0.029889949,0.00027479173,0.030921588,0.034529775,-0.10014693,-0.0046848273,0.17116103,-0.08815761,-0.11394591,-0.06981918,-0.05108267,-0.023714978,0.096919864,0.105371155,-0.06610726,-0.012834033,0.074406214,0.039713576,0.104586616,-0.06329687,-0.116417244,-0.017931111,0.13470478,0.01636182,-0.15269618,-0.055686735,-0.11428439,-0.10223957,-0.13083333,-0.17217605,-0.07763509,0.0831745,-0.043958105,0.09460459,0.10970422,-0.053523198
POINT (-58.827873 -2.538096),C60L63,CORTE SELETIVO,2024,0.12856635,-0.074909605,0.1155804,0.10782331,0.05940261,0.023491692,0.041239955,-0.08864861,0.007611817,0.16211128,-0.032555655,0.057372045,-0.09228629,-0.06339026,0.0021445197,0.052965347,-0.07670045,0.101321794,-0.16065072,0.060632348,0.077541925,0.031979043,0.006845576,-0.11001103,0.17073289,-0.07167457,-0.10997104,0.10888958,-0.028501427,-0.044935796,-0.022220658,-0.09892834,-0.093747035,-0.09160822,0.05950947,0.06566364,0.10839397,-0.066430055,0.042925708,-0.0025386873,0.050939415,-0.25396582,-0.01466055,0.030392097,-0.009624424,-0.050074194,0.047172513,-0.013408291,0.078872405,-0.15136921,0.041362546,0.054188367,-0.120727226,0.06482326,0.17787977,-0.024353722,-0.16319636,-0.001489827,0.11559319,0.067164384,0.030379776,0.03710762,0.09284872,0.13920975,0.06381044,0.14415121,0.013496472,0.027848434,0.12796251,-0.05346721,0.017517915,-0.08235184,-0.010856223,-0.050568763,-0.009049897,0.077148,0.10302906,-0.0012712547,0.03746646,-0.1641847,-0.12958194,-0.0022289532,-0.24531591,-0.12599187,0.12539762,-0.009183036,0.10897797,0.008468215,0.0362921,-0.050828055,-0.0037024617,-0.0050234394,-0.037917033,-0.069521874,0.02001574,0.02067979,-0.120557055,0.06302066,0.18599814,-0.121366434,-0.053582422,-0.085863054,-0.061979942,0.0024837232,0.14884965,0.1147489,-0.053168375,-0.0240423,0.03879153,0.021442754,0.060818452,-0.013221008,-0.09886303,0.046922583,0.11370135,0.024558706,-0.21143651,-0.021037024,-0.0758095,-0.06400497,-0.10656405,-0.11919862,-0.05327618,0.040664062,-0.010722624,0.065516934,0.08182744,-0.039245177
POINT (-58.823877 -2.537725),C60L63,CORTE SELETIVO,2024,0.15186462,-0.14097068,0.122424,0.09571854,0.008554993,-0.018091286,0.06019325,-0.17212585,0.043144707,0.16967776,0.020056492,0.010135006,-0.036084473,-0.089462034,-0.038090367,0.04428009,-0.050315857,0.17558464,-0.16316809,0.02749263,0.019600892,0.10358111,0.03443398,-0.08662056,0.14003044,-0.07549535,-0.10537358,0.17343158,-0.016833518,-0.060952514,-0.034680463,-0.13706124,-0.097796045,-0.048081137,0.06559104,0.042410206,0.12667166,-0.13742444,-0.003042991,0.00612895,0.080858305,-0.25269488,-0.02862211,0.014268005,0.00012829671,-0.022792904,0.045435537,-0.023681264,0.00852866,-0.12919928,0.07859168,0.029331414,-0.1295269,0.03266862,0.1405931,-0.05308551,-0.12795141,0.033698063,0.11766311,0.011767983,-0.022065856,0.070196815,0.05811993,0.14381267,0.04204836,0.122499175,0.062196184,0.059724186,0.09318801,-0.011744309,0.00841214,-0.0668624,-0.049791012,-0.09634938,0.019821176,0.006374794,0.11214878,0.0039613713,0.08378864,-0.10398287,-0.13125807,-0.019079993,-0.26130512,-0.15303957,0.09164044,-0.012682726,0.027240464,-0.023732143,0.0034046052,0.04217847,-0.060573068,-0.061759006,0.0033620875,-0.033562247,0.07170752,0.039969906,-0.08509622,0.11273819,0.14245367,-0.08636715,-0.08379973,-0.0408208,0.0063232337,0.04181434,0.10423405,0.12777823,-0.08350022,-0.017882498,0.039277915,0.06303939,0.0752396,0.024513384,-0.07386579,-0.009433659,0.12011701,0.03874692,-0.13436386,0.012436128,-0.10910749,-0.030686902,-0.12485984,-0.15568106,-0.010128178,-0.015943315,-0.07603285,0.070367575,0.08350628,-0.017099984
POINT (-58.840641 -2.533599),C60L63,CORTE SELETIVO,2024,0.06457479,-0.037826262,0.10965946,0.017907571,-0.05879746,-0.013022654,-0.031039918,0.04684688,-0.040306795,0.10854755,-0.028251383,0.09186746,-0.055232104,-0.09316159,0.037851676,0.08452082,0.0515958,0.07630494,-0.13369304,0.11210713,0.012597325,0.04066623,0.03465178,-0.14114769,0.13238965,0.081457876,-0.14471336,0.021932792,0.004863223,-0.026876157,0.0037533655,-0.0025962712,-0.06631778,-0.045442313,0.13678269,-0.12389684,0.023482539,-0.1401924,-0.07471923,-0.17078038,0.07542472,-0.11195202,0.008733327,0.08566049,0.027765777,0.09337725,0.035652425,-0.06484931,0.17245144,-0.095383905,-0.08158722,0.04254376,-0.16482815,-0.10906543,0.039613895,0.18645313,0.006630289,-0.026656754,0.1036268,-0.013199376,0.09240091,-0.0028290171,0.058967248,0.18038678,0.076086774,-0.13992086,0.010265879,-0.04501178,0.027027942,-0.046937566,0.09195993,-0.015848504,0.025315067,-0.016006667,-0.14310122,0.08383974,-0.04121578,0.060560554,0.14601666,0.05774341,0.053741075,-0.012664395,-0.27046698,-0.12473542,0.08668895,0.11427894,-0.011240421,-0.1499781,0.059409,0.001440387,-0.07910695,-0.046659578,-0.006575575,-0.07378763,0.052900307,0.0043484764,-0.17007506,-0.026124347,0.06582522,-0.053101923,-0.09035397,-0.035015725,0.062162016,-0.06291666,-0.17085531,0.10043101,-0.031593103,-0.0014345822,0.1934954,0.05207354,-0.059741337,0.023256088,-0.025964085,-0.054452978,0.036449537,-0.06241014,0.024161508,0.027538523,-0.00421755,-0.016093768,-0.14416179,-0.057687793,-0.14336321,-0.017817952,-0.22948433,0.06651649,-0.057433203,-0.044017043
POINT (-58.819495 -2.532835),C60L63,CORTE SELETIVO,2024,0.09276586,-0.033554815,0.11379751,0.13753338,0.12946896,0.02559519,0.058823295,-0.07527266,0.007990615,0.15203962,0.03267799,0.0052834726,-0.14584546,-0.09712448,0.0455409,-0.0006668905,-0.124755606,0.17133804,-0.11483396,-0.07448011,-0.020778645,0.036397133,-0.01960945,-0.13070849,0.10882408,0.032353718,-0.08320277,0.17947836,-0.07138208,-0.09574156,0.04009538,-0.11905852,-0.07048499,-0.13518976,0.084626764,0.12409726,0.11892177,-0.09977275,0.028440183,-0.023460388,0.064150624,-0.19961016,0.023041181,0.0436284,0.029717607,-0.016593816,0.039270345,0.060617723,0.064054966,-0.12106357,0.032111,0.14915727,-0.13162817,0.04304789,0.07953715,-0.066561446,-0.06400026,-0.097973295,0.07786976,-0.010510098,0.025985043,-0.10853619,0.13594511,0.100006,0.064414166,0.02996261,-0.0022138774,-0.016455377,0.059225895,-0.024535934,-0.028905125,-0.054839186,0.051930968,-0.07472726,-0.063773826,0.034238942,-0.006365129,0.026533954,0.08692376,-0.106157936,-0.09649286,-0.056959976,-0.14873481,-0.16352652,0.05850405,-0.05499258,0.12861139,0.047304936,0.02016925,-0.10307941,-0.05019645,0.013485194,0.004364076,-0.07534931,0.0108860275,0.10367665,-0.10384874,0.021872709,0.08057477,-0.11870506,-0.11716576,-0.12470515,-0.07188533,-0.02512766,0.04318017,0.1842649,0.06566097,0.022292232,-0.007947472,0.07576343,0.04214734,-0.06803572,-0.11163064,-0.12052928,0.09864859,0.028986195,-0.061615374,-0.05937452,-0.21337678,-0.08872899,-0.052867208,-0.16003509,-0.059026185,0.12625124,-0.08782032,0.09595441,0.07756542,0.030453308
POINT (-58.840016 -2.52913),C60L63,CORTE SELETIVO,2024,0.02935439,-0.045388713,0.09700587,0.1007868,0.08789818,0.09141309,0.06422809,-0.06247281,0.08496782,0.16001557,-0.04347168,0.028081056,-0.099204525,-0.17739302,0.04986721,0.033464003,-0.06489146,0.14466144,-0.12937969,0.02390233,0.04582417,0.070268475,0.05280107,-0.055011645,0.13686173,-0.029878132,-0.13129994,0.16525106,-0.014312059,-0.009421285,0.038577758,-0.12456596,0.009949701,-0.057190586,0.15675725,-0.019823462,0.15796106,-0.15323454,0.024423568,-0.04707616,0.037713718,-0.19642419,-0.07564117,0.06305154,0.030407062,-0.05052388,-0.042394765,0.017059958,0.0189861,-0.13637154,0.034572136,0.14593624,-0.031208403,0.062420804,0.1340959,-0.049520824,-0.08166339,-0.086935975,0.07079911,-0.06188725,-0.0347912,-0.0032101974,0.14899358,0.15947874,0.047475927,0.12196719,-0.011910266,0.027521854,0.06267155,-0.011366855,0.010754351,0.03252178,0.004690879,-0.012250184,-0.094479576,0.0680014,0.053626027,-0.030659568,0.010418283,-0.11578367,-0.08767737,-0.02300355,-0.20470989,-0.17910369,0.040187374,-0.056485083,0.13317318,0.009945124,0.013681631,-0.036886737,0.0013458823,-0.030336,0.0013512644,-0.03185573,0.044722434,0.048465062,-0.12450689,0.030482572,0.16012952,-0.104778275,-0.12821311,-0.15103534,-0.019741323,-0.093055405,0.13197514,0.17685722,0.008934839,0.0398738,0.10929739,0.075710505,0.10253418,-0.005139552,-0.07570651,-0.0068197185,0.089323096,0.0005905597,-0.07522724,0.041113812,-0.17227505,-0.093677685,-0.06403468,-0.13833569,-0.063813835,0.07488494,-0.109731674,0.09149785,0.04396478,0.030650692
POINT (-58.839547 -2.528734),C60L63,CORTE SELETIVO,2024,0.14879502,-0.09898162,0.1037032,0.14361414,-0.02207008,0.056647375,0.040664524,-0.11751567,0.056218665,0.14934817,-0.01968901,-0.009764555,-0.13635588,-0.118307374,-0.000274929,-0.028681088,-0.07117978,0.12641259,-0.12483035,0.07675198,0.026048515,0.04589744,0.026022835,-0.11257296,0.15970223,-0.005319878,-0.10798308,0.104877554,-0.07706394,0.017803911,0.07667554,-0.07161609,-0.08494841,-0.1022044,0.049116123,0.010492819,0.11572944,-0.15528072,0.0367898,-0.019483088,0.057049535,-0.21594582,0.010851221,0.07833795,-0.031551685,-0.07426244,0.09310177,0.0410871,-0.04112238,-0.10537352,0.015624824,0.13572998,-0.06555207,0.016304225,0.12121427,-0.0009774263,-0.062927365,-0.04162073,0.1113606,-0.018496878,0.06136598,-0.019004157,0.14216986,0.13912416,-0.042424142,0.12740391,0.05537187,0.10419552,0.12255891,-0.050754983,-0.010580951,-0.026147284,0.021573568,-0.09896573,-0.09834511,0.13874298,0.06758869,-0.048065864,0.014764011,-0.11049946,-0.14508991,-0.049444046,-0.19863944,-0.091657095,0.07891973,-0.009209319,0.12094282,0.002376802,-0.0041808123,-0.016929856,-0.034423318,-0.032233402,-0.04464607,-0.03071468,0.05554968,0.005445814,-0.15594326,0.031422988,0.16801612,-0.041141123,-0.1224082,-0.09467697,-0.03750963,-0.002998777,0.12588598,0.14532466,-0.06545307,-0.008623587,0.07514529,0.07584317,0.11241151,0.0062574088,-0.12277378,0.036506694,0.16947743,0.0061743227,-0.10429584,0.0493509,-0.1366596,-0.13026291,-0.03130594,-0.09629856,-0.10967853,0.093114845,-0.067708336,-0.030955316,0.049445055,0.0010005275
POINT (-58.807618 -2.525763),C60L63,CORTE SELETIVO,2024,0.09864681,-0.084601626,0.050872136,0.17584328,0.04179514,0.054639414,0.028140578,-0.102034524,0.100607544,0.16725037,-0.006584052,0.01606334,-0.0585172,-0.09227451,0.016526327,0.06569686,-0.07843783,0.13017635,-0.11752799,0.0032102345,0.016340673,0.058064993,-0.0075287474,-0.04033584,0.15609765,0.05844171,-0.117367186,0.11270813,-0.051585034,-0.082334615,0.04960179,-0.1258718,-0.016700136,-0.09745193,0.058218736,0.03367958,0.11640847,-0.17791274,0.06360617,0.010072448,0.10604976,-0.2685766,-0.028723927,0.04984235,0.00033730105,-0.03486226,0.01021247,0.05016081,-0.00073212694,-0.067535385,0.057866417,0.12109017,-0.10793572,0.078470126,0.15954952,-0.040940993,-0.04329796,0.009916369,0.14188105,-0.038108,0.04508857,0.035702772,0.09293712,0.124941275,0.04589413,0.13449398,0.018779008,0.05568458,0.011228765,-0.011966762,-0.032042343,0.04935367,0.055413075,-0.09902077,-0.17171831,0.09695596,0.0671958,-0.058579892,0.00656851,-0.10687878,-0.058284692,-0.010321107,-0.15487684,-0.093399376,0.0805351,-0.00095846615,0.09911617,-0.03548892,-0.024715684,-0.07595463,-0.023157613,0.030904524,0.0013612558,-0.028803766,0.03518692,0.028531168,-0.113701634,0.023866948,0.16965581,-0.12964882,-0.12173189,-0.15027925,0.011902555,-0.014502122,0.129035,0.18890908,-0.029721951,0.036388457,0.022639124,0.08047379,0.1335334,-0.06362048,-0.18787868,-0.025116421,0.10596362,0.009247942,-0.10541932,-0.064823546,-0.09106117,-0.12988508,-0.07020096,-0.14638357,-0.05511312,0.104483604,-0.041087072,0.06439874,0.053085145,0.04074413
POINT (-58.807789 -2.525601),C60L63,CORTE SELETIVO,2024,0.09041453,-0.05786268,0.083010405,0.13621463,0.08426809,-0.0008817953,0.005318096,-0.080616094,0.05947166,0.15144852,0.032869205,-0.027092539,-0.06715783,-0.07971567,-0.045009796,0.0369764,-0.059309613,0.15070699,-0.1438056,0.014754997,0.03275957,0.06500459,-0.028336953,-0.044478286,0.12426312,0.012432845,-0.09347636,0.12072613,-0.04148613,-0.06344839,-0.025246877,-0.13262667,-0.035831638,-0.1293386,0.05893143,0.08236409,0.059697166,-0.14715755,0.018575663,-0.0006793712,0.09514826,-0.28382406,0.00709388,0.06951041,-0.016241841,-0.0013175434,0.067478046,0.041672,0.044069022,-0.05343581,0.029782578,0.11127247,-0.14236717,0.08251395,0.17257085,-0.022054123,-0.13389683,-0.001707531,0.07845144,0.007610182,0.0493666,0.03918573,0.059122406,0.13290055,0.034087047,0.11685326,0.0324214,0.07927346,0.11514066,-0.058560167,0.0019192217,-0.037896186,0.0058604674,-0.094637014,-0.066797204,0.10015972,0.03889889,-0.0325151,0.028337678,-0.06945672,-0.062568866,0.004885024,-0.23751618,-0.08684104,0.10802851,-0.044798423,0.13434063,-0.039544873,0.0074375877,-0.08647649,0.004290779,0.079565555,-0.038193375,0.00032767068,0.009285489,0.025954522,-0.13934124,0.0032008847,0.132732,-0.17117164,-0.111923,-0.09463953,-0.0072436817,-0.004635108,0.102969125,0.20088893,-0.034808733,-0.01720174,0.007522578,0.050997958,0.08570617,-0.07681386,-0.1749815,0.023396779,0.120382525,0.089377314,-0.15391612,-0.089126274,-0.07335601,-0.12104967,-0.09672375,-0.10380779,-0.06810641,0.107405104,-0.073315024,0.121041805,0.042076334,-0.016431676
POINT (-58.822645 -2.51884),C60L63,CORTE SELETIVO,2024,0.074382424,-0.015046405,0.12635575,0.06237569,0.07556564,-0.0034545176,0.0435477,-0.15124817,0.02089709,0.19928394,0.018438295,-0.023710703,-0.056834925,-0.1395311,0.010519015,0.006423462,-0.06594412,0.10915784,-0.14429444,-0.028610403,0.050775323,0.07881817,0.05240444,-0.06174374,0.14618436,-0.06741537,-0.122482315,0.19919907,-0.123597465,-0.047968227,-0.023238642,-0.18422689,-0.0795312,-0.036054082,0.0909182,0.085564755,0.16050862,-0.11525219,-0.0062877717,-0.015771778,0.014842583,-0.21587338,-0.011568542,0.016833039,0.034797654,0.0043666507,0.0028108961,0.003988254,0.05738245,-0.13371864,0.095853314,0.08979138,-0.13828565,0.052464575,0.14093654,-0.057577364,-0.12519677,-0.03471838,0.07334881,-0.0056789755,0.057341952,0.0052088127,0.0908254,0.13100454,0.061253812,0.051069383,0.014823978,-0.014286049,0.13951005,-0.039875057,0.022133613,-0.049116317,0.0070930044,-0.06782506,-0.041153103,0.0036969858,0.023406938,0.05394252,0.09065965,-0.10182368,-0.08492171,-0.067344815,-0.2763468,-0.12081351,0.11010067,-0.07516074,0.061598115,-0.021192817,0.032310545,-0.045912433,0.0077840844,0.013893038,0.002903522,-0.089581385,0.05405946,0.07380901,-0.14259586,0.0018328027,0.1507423,-0.120498545,-0.085920654,-0.101990275,-0.07847753,-0.059871744,-0.012773337,0.09190697,-0.055677593,0.017920684,0.03803213,0.0655285,0.056530397,-0.050097615,-0.046377767,-0.033809453,0.09243402,0.067930646,-0.10843567,0.009419032,-0.101790085,-0.12982532,-0.12881887,-0.17183809,-0.0398772,0.04429809,-0.114529505,0.11728659,0.058485556,-0.028262421
POINT (-58.815649 -2.515579),C60L63,CORTE SELETIVO,2024,0.15306486,-0.051026475,0.13353692,0.08496661,0.030773714,-0.0094644455,-0.070686005,-0.062800005,0.010851246,0.10220221,0.08940052,0.0031879123,-0.064646445,-0.06711834,0.022595292,0.070557386,-0.09723239,0.11448745,-0.13153087,0.008079043,0.11340825,0.039829817,0.093799956,-0.0803043,0.110631794,-0.02226393,-0.08532095,0.23457938,-0.08936583,-0.08662904,-0.045655426,-0.07114175,-0.13605586,0.0043018204,0.001845201,0.084728464,0.13335949,-0.14523788,-0.039946564,-0.04858266,0.05666716,-0.2621103,-0.016075071,0.016050076,0.034974393,0.06029762,0.04955112,-0.045531556,0.027621342,-0.15487997,0.025085298,0.03762537,-0.1300487,0.0206977,0.10399899,0.051302806,-0.14082769,0.05317252,0.16942805,0.0059321453,-0.031767607,-0.02005649,0.07543588,0.14469752,0.06751002,0.059008,0.04567746,0.01016408,0.17637926,0.021122977,-0.017009154,-0.041294374,0.06107593,-0.0665434,0.08852036,-0.09357675,-0.0068000727,0.058482304,0.10667739,-0.037653286,-0.14722252,-0.09095949,-0.22800311,-0.099346146,0.12778534,-0.11145329,0.033178724,0.0065555046,0.08157336,-0.06850573,-0.024135437,-0.032232676,0.055126514,-0.06458263,0.05543787,0.0816647,-0.04794246,0.029182807,0.19729804,-0.058936596,-0.088239655,0.009939922,-0.04011696,-0.006120218,-0.023474524,0.10713286,-0.024694977,0.072076336,0.07893906,0.029505804,0.009963572,-0.031709634,0.031364538,-0.03606778,0.112931564,-0.01867562,-0.102650784,0.07335523,-0.12025451,-0.045531344,-0.14352128,-0.18148912,0.05547692,0.050042354,-0.07539445,0.1101978,0.09540661,-0.009375458
POINT (-58.815439 -2.515213),C60L63,CORTE SELETIVO,2024,0.071149796,-0.028431036,0.14027931,0.13079533,0.08058429,0.028756095,0.008542864,-0.16050881,0.0042496477,0.14852095,0.017983291,-0.026552018,-0.07677446,-0.07231965,0.00029690363,0.039484624,-0.057394907,0.16594942,-0.099543676,-0.023213513,0.025218897,0.047581375,0.03105585,-0.10287278,0.09774543,-0.06346079,-0.14047694,0.20335172,-0.059779182,-0.08187809,0.004195541,-0.10617724,-0.09610956,-0.09510926,0.08600739,0.08657796,0.15551753,-0.15559435,-0.03260127,-0.018331237,0.033350457,-0.2677182,-0.0020556753,0.016674332,0.04642363,-0.0028484913,0.005325026,0.017686458,0.035355043,-0.11669405,0.078200296,0.04040193,-0.15396608,0.030196762,0.21106133,-0.019035436,-0.086675175,-0.0065844036,0.087548256,-0.0114493,-0.037617654,-0.060717426,0.112391785,0.15868017,0.06601187,0.057289418,-0.014924014,-0.049060352,0.114266664,-0.0045276377,-3.9450035e-05,-0.0017778933,-0.007076014,-0.08552744,-0.032390676,0.033414878,0.062952235,0.06219968,0.0931677,-0.15561426,-0.11945805,-0.028628986,-0.24553187,-0.14866214,0.090464815,-0.05788798,0.12298644,0.010502526,0.031478107,-0.070032835,0.0036139577,-0.0050477064,0.04761582,0.0037901145,0.044495456,0.09636303,-0.11153108,0.005616352,0.14424634,-0.10593616,-0.0820233,-0.09485996,-0.10600533,-0.093524925,0.04093089,0.14263858,-0.025115525,0.06550803,0.043871984,0.047775365,0.039994493,-0.037787165,-0.043032523,-0.0666472,0.057746608,0.028209355,-0.047340207,-0.012568996,-0.12486392,-0.036080644,-0.11173132,-0.1541535,-0.025548806,0.040401317,-0.069909655,0.11441095,0.097646564,-0.00059172325
POINT (-58.812402 -2.509364),C60L63,CORTE SELETIVO,2024,0.0060971333,-0.023782156,0.116670765,0.09862698,0.058579724,0.014801959,0.010056709,-0.05316882,0.009632666,0.13928807,0.09121492,-0.052820854,-0.032578733,-0.11607919,0.038600184,0.06696114,-0.0025923196,0.081663296,-0.13902086,-0.0616935,0.12490655,0.055269636,0.07436255,-0.016754944,0.121711336,0.002434451,-0.11471687,0.16995133,-0.022274284,-0.06057547,-0.0026213273,-0.047403246,-0.01940261,-0.038069416,0.066932835,0.03715988,0.14509508,-0.069392405,-0.039639693,-0.02150999,0.008962667,-0.21700582,0.046304632,-0.026952691,0.05918248,0.013015292,-0.06964258,-0.06525268,0.12525807,-0.1371113,0.09255772,0.0967979,-0.10258807,0.03840285,0.11807963,-0.026027972,-0.123085216,-0.017227069,0.12668942,-0.02643631,-0.021392317,0.0029335867,0.101075865,0.14389338,0.09286259,0.031669132,0.008981281,-0.038278416,0.1175937,0.028854648,0.01676737,-0.0024327675,0.06466446,-0.045825012,-0.0060237534,0.00994044,0.109438114,0.051672377,0.08028913,-0.111992754,-0.03511894,-0.09950589,-0.17999788,-0.12527186,0.10644013,-0.09011069,0.09345499,-0.063814834,0.08981509,-0.07237917,0.041413978,0.03572242,0.03849728,-0.047102652,0.034972623,0.042688366,-0.1556139,-0.034779813,0.2017167,-0.18208326,-0.058938526,-0.069406524,-0.106994934,-0.07682905,-0.047553476,0.18305479,-0.033623416,0.048536,0.11095976,0.004129355,0.08340124,-0.07065979,-0.053683914,-0.04186395,0.082583666,0.03695976,-0.057977293,-0.044404443,-0.10860839,-0.14145973,-0.16017397,-0.16307561,-0.104528286,0.14007737,-0.14077257,0.14296694,0.1326077,0.005098956
POINT (-58.859167 -2.505174),C60L63,CORTE SELETIVO,2024,0.14639464,-0.08197644,0.07721457,0.12823407,0.008164929,0.06269404,0.068489276,-0.15847017,0.08225247,0.17505445,0.034326557,0.023389075,-0.06481765,-0.042133547,-0.04117847,-0.0038057554,-0.06058228,0.09765656,-0.095784105,0.05476602,0.03245362,0.08628807,0.05742188,-0.06772187,0.1597936,0.019306378,-0.06041213,0.15484868,-0.042956863,-0.066106826,0.028340714,-0.09957079,-0.038516317,-0.071399026,0.016458303,0.044945903,0.15133114,-0.1693174,0.017027088,-0.037430413,0.076015696,-0.29173782,-0.016666966,-0.043339964,-0.029549912,0.005315571,0.056794915,-0.07217528,-0.013247076,-0.15158674,0.08633891,0.0081528155,-0.104405135,0.018032188,0.15952931,0.014859788,-0.114165805,0.045024883,0.1548527,-0.002468727,0.032081205,0.06555779,0.038400557,0.1751645,0.030178672,0.15568103,0.08597922,0.08022984,0.12907976,0.064016715,-0.014750442,-0.05781563,-0.017825553,-0.11223898,-0.07579028,-0.0043439814,0.07535718,-0.014198169,0.0901895,-0.05718612,-0.08697182,-0.038522657,-0.22711822,-0.08457056,0.10047123,-0.032879177,0.04793349,-0.032689918,0.04054882,0.0045437384,-0.03612485,-0.0516019,0.019083934,0.012043865,0.12629674,0.05381777,-0.06482812,0.09334051,0.18844697,-0.03405965,-0.09724817,-0.03850203,-0.0036834138,-0.038160544,0.10184394,0.18085553,-0.088125944,-0.003960531,0.06615595,-0.018087616,0.07317153,-0.07104768,-0.089784265,-0.006932941,0.14450191,-0.02023133,-0.0806444,0.010538141,-0.08776125,-0.08485769,-0.11776537,-0.16991207,-0.030571023,0.028056402,-0.07619572,0.06821664,0.086886816,0.006953228
